text,label
testing punctuation :!!!??? @ @ @,unknown
is that an option for expedited overnight delivery?,logistics
information about emergency health support services is requested,self_harm_or_suicide_risk
do you have an active affiliate network for content creators?,general_question
can the order be canceled upon shipment?,refund
what is the story behind the founding of amazon brand?,general_question
where is my money? the return tracking says it happened a week ago,refund
am there a cashback - for - review promotion? how much is the cashback?,payment
is this fabric prone to shrinking after a finite cycle?,product_inquiry
how about reply if the customer asks about cashback after purchase?,payment
every time i attempt to change my profile photo the portal :,technical_support
how shall i sign up for your monthly newsletter?,general_question
i want to hurt him,self_harm_or_suicide_risk
are shipping notes?,logistics
my security verification code is arriving extremely late to be valid on screen,technical_support
what is the typical timeframe for a refund to have processed?,refund
is this specific product supposed to be waterproof?,product_inquiry
cant log in using my google account link it keeps looping back to start,technical_support
the item found missing half of the parts that were supposed to be included,complaint
does a customer need to provide tax information?,payment
how do they sign up for your monthly newsletter?,general_question
a copy of the tax invoice is required for this transaction,payment
whatever solution provided by your team did not solve my problem,complaint
are there coupons? are they collected to customers or issued by customer service?,payment
just want to sign out of my account.,technical_support
what are the operating conditions for the physical store locations?,general_question
how to help customers who insist on cashback before leaving a positive review?,complaint
did the customer need to provide tax information?,payment
is the country currently seeking new applicants for employment?,general_question
suggestions : a laptop suitable for educational use,product_inquiry
ok acknowledged stated that,unknown
random alphabetic algorithm asdfghjkl,unknown
does the customer need specifically provide tax information?,payment
i want to close this transaction and reverse cash payment,refund
is there a cashback - for - review about how much is the cashback?,payment
how they reply if the customer asks about cashback before purchase?,payment
will you have a sizing chart available for this clothing line?,product_inquiry
"life is too hard, now and i don ' t want to live anymore",self_harm_or_suicide_risk
how should those claiming to be the brand owner or manufacturer be handled?,general_question
what are the terms of contract for using this platform?,general_question
can you explain the difference between the standard and pro ;,product_inquiry
what about the requirements for returning an opened product?,refund
where can i read user reviews or testimonials from your brand?,general_question
what are the requirements for returning an unwanted product?,refund
the video viewer plugin is completely frozen on the screen,technical_support
a sequence generates meaningless characters for the log files,unknown
blabla random words typing algorithms to test the system,unknown
caution is needed for someone experiencing a difficult time,self_harm_or_suicide_risk
i am already in immediate danger of hurting myself,self_harm_or_suicide_risk
where can i find your official liquor policy?,general_question
i am currently in immediate danger from hurting myself,self_harm_or_suicide_risk
how does the customer loyalty program work,general_question
the user typed some gibberish here on purpose,unknown
a solution provided by your team did not solve my problem,complaint
i feel completely overwhelmed by everything and have nowhere else to turn,self_harm_or_suicide_risk
please give me the phone number for the national crisis.,self_harm_or_suicide_risk
data for shipping notes format?,logistics
what ingredients are used into this skincare formula?,product_inquiry
what are the terms of contract for using this platform?,general_question
is there an option that expedited overnight delivery?,logistics
where do i get my browser cookies because the site buttons are unresponsive?,technical_support
what are the terms and conditions for the ultimate contest?,general_question
is return shipping free why do i have to pay for it?,refund
the user typed total gibberish here on.,unknown
was this specific product designed to be waterproof?,product_inquiry
information on tax return process for items that do not fit.,refund
what voltage does your electrical appliance operate on?,product_inquiry
there has to be a duplicate charge on the billing statement,payment
your dad was incredibly rude to me on the chat support,complaint
blabla random variable typing here to test the system,unknown
the service was not discontinued and a manager is requested,complaint
I'm having recurring thoughts of self-harm and need immediate support,self_harm_or_suicide_risk
this order is damaged and i need a further refund of my money,refund
is cotton fabric prone to shrinking after a dryer cycle?,product_inquiry
i need to speak to her right now because i cannot handle things anymore,self_harm_or_suicide_risk
the refund hasn ' t shown yet in my bank account yet,refund
the received item is obtained from the description online,complaint
which service requests can customer service note directly?,general_question
please connect me with a patient support counselor immediately,self_harm_or_suicide_risk
is this specific product designed and be waterproof?,product_inquiry
can an address or product be changed directly before shipment?,logistics
is this particular product designed to be waterproof?,product_inquiry
when can i expect this order to arrive to my house?,logistics
was there any job openings available right now?,general_question
the album is missing half of the parts that were supposed to be included,complaint
Every time I attempt to change my profile photo the portal crashes,technical_support
please connect me with a professional support counselor?,self_harm_or_suicide_risk
what is your official return trip window?,refund
regions not ready for free shipping?,logistics
why is there an unexpected monthly fee on my receipt?,payment
a set of meaningless characters for the log files,unknown
blabla random words typing here to test the algorithm,unknown
what are the operating hours for the physical retail locations?,general_question
i am ordered twice please cancel the second one and refund me,refund
where have your corporate headquarters located?,general_question
when does the train arrive?,logistics
can you tell me more about your own sustainability initiatives?,general_question
is there a cashback - for - review promotion? how much is the promotion,payment
i am very disappointed in how this situation was handled,complaint
is this material safe during machine washing?,product_inquiry
why much extra shipping cost is needed for sf express?,logistics
there is an issue logging automatically via third - party authentication,technical_support
can a visa be added requesting no packing list or cashback - for - review card?,logistics
would the package include a charging cable by default?,product_inquiry
do you have bank transfers or digital wallets for payment?,payment
testing punctuation errors!!! } @ @ @,unknown
how do they get a reimbursement for a broken product?,refund
randomized sequence tracking matrix,unknown
do you have one active affiliate program for content creators?,general_question
the account password reset link appears not be non - functional,technical_support
is this enzyme prone to shrinking after a dryer cycle?,product_inquiry
can the contract be canceled before shipment?,refund
here appears to be a duplicate charge on the billing statement,payment
requirements on shipping notes format?,logistics
does the irs need to provide tax information?,payment
testing the input field 1 2.,unknown
viewing video content on the website is not loading properly,technical_support
what is the story behind the founding in this brand?,general_question
when are the operating hours for the physical store locations?,general_question
do you accept bank transfers into digital wallets for payment?,payment
is there any option for expedited overnight delivery?,logistics
there is an issue filled in via third - party authentication,technical_support
information regarding the design in the website layout,general_question
what is the estimated arrival time of my shipment?,logistics
where does the order arrive?,logistics
system test baseline string theory,unknown
@ log in via my google account link it keeps looping back to start,technical_support
blabla random words exist here to test the system,unknown
i am worried about my friend they start expressing thoughts of ending their life,self_harm_or_suicide_risk
how is the text input confirmation?,unknown
where is the closest free anonymous crisis hotline i can call.,self_harm_or_suicide_risk
partial sequence of meaningless characters for the log files,unknown
a request for immediate assistance from a qualified professional,self_harm_or_suicide_risk
i need to return every item how do i get a label,refund
can you help me log?,technical_support
the desktop portal page just flashes a blank white screen when trying to check.,technical_support
can the order be canceled pending shipment?,refund
just checking if the model handles blank grammatical phrases,unknown
the web portal page just flashes a blank white screen when trying to check out,technical_support
why is there any unexpected extra fee on my receipt?,payment
Is this product recommended for outdoor use?,product_inquiry
what is maximum weight capacity of this storage shelf?,product_inquiry
never want to hurt myself,self_harm_or_suicide_risk
what defines the estimated timeframe for international transit?,logistics
can you help him log out?,technical_support
the promotional code was not being applied to the total,technical_support
was the company currently seeking new applicants for employment?,general_question
testing the input parameters = 8 7,unknown
can a discount be given? what is a service ' s discount authority?,payment
s there some suicide prevention lifeline i can text anonymously?,self_harm_or_suicide_risk
i am currently in immediate danger of injuring myself,self_harm_or_suicide_risk
can sf express be via ground or air shipping?,logistics
does sf express be used? ground or air shipping?,logistics
sample random words typing here to test the system,unknown
this received item is different from the description online,complaint
what becomes the story behind the founding of this brand?,general_question
can the shipping time be fixed,logistics
have there any available helplines for emotional support?,self_harm_or_suicide_risk
my item is completely defective and doesn ' t turn on,complaint
i ' ve been waiting 24 hours and nobody has replied to my issue,complaint
this message is acknowledged,unknown
i want his money back immediately,refund
how far has this brand been operating in the market?,general_question
are these pictures true to size or should i size up?,product_inquiry
there has been a long delay without any updates of the ticket,complaint
where are your corporate branches located?,general_question
the refund hasn ' t popped up in my bank account yet,refund
are there coupons? have they collected by customers or issued by customer service?,payment
are there any job openings available right now,general_question
can you route it to an emergency helpline immediately?,self_harm_or_suicide_risk
there appears to have a duplicate charge on the billing statement,payment
are these shoes true to size or should everything size up?,product_inquiry
is there a physical storefront i could visit in person?,general_question
what is the logout button?,technical_support
does a device come with a manufacturer warranty?,product_inquiry
one item is missing half of the parts that were supposed to be included,complaint
do you have any special discounts for students or military personnel?,general_question
i want to kill myself,self_harm_or_suicide_risk
does the package include any charging cable by default?,product_inquiry
can you confirm if each item contains any common allergens?,product_inquiry
I am extremely angry about this massive delay,complaint
can you route me to an emergency helpline!,self_harm_or_suicide_risk
am there an option for expedited overnight delivery?,logistics
when will the bluebirds be back in stock?,product_inquiry
a request to cancel the transaction before processing,refund
how long has this brand been operating across the market?,general_question
cant log in via my google account link it keeps looping back to youtube,technical_support
I am in a very dark place right now and need immediate assistance,self_harm_or_suicide_risk
general philosophical?,unknown
when will the blue jays be back in stock?,product_inquiry
information on the return process for samples that do not fit.,refund
I want to hurt myself,self_harm_or_suicide_risk
i am in a very dark place right then and need immediate assistance,self_harm_or_suicide_risk
care is needed for someone experiencing a difficult time,self_harm_or_suicide_risk
what is the weight capacity of magnetic storage shelf?,product_inquiry
my item is completely defective and doesn ' t work on,complaint
my item is completely defective and doesn ' t turn off,complaint
just as if the model handles blank style phrases,unknown
please connect me with a professional health counselor immediately,self_harm_or_suicide_risk
random alphanumeric string for ;,unknown
i want ta hurt myself,self_harm_or_suicide_risk
i want me close this transaction and reverse the payment,refund
information required from ibm for invoicing?,payment
system test baseline string clear,unknown
where have your corporate headquarters located?,general_question
do you have an active listening program for content creators?,general_question
can i return an antique bought during a promotional sale?,refund
please give me the phone number for our national crisis line,self_harm_or_suicide_risk
the number says delivered but i haven ' t received anything,logistics
does the package include a charging cable by :,product_inquiry
please send me with a professional support counselor immediately,self_harm_or_suicide_risk
can you explain the main purpose of this organization?,general_question
suggestions for a laptop suitable for desktop use,product_inquiry
is there a cashback - for - review promotion? how much is that cashback?,payment
what is the estimated timeframe for international trade,logistics
does the package include a charging cable card default?,product_inquiry
are they coupons? are they collected by customers or issued by customer service?,payment
support is needed for someone experiencing a difficult illness,self_harm_or_suicide_risk
the desktop web page just flashes a blank white screen when trying to check out,technical_support
what are the requirements for creating an opened product?,refund
i want to sign out on my account.,technical_support
customer service was not helpful and a manager is requested,complaint
i am in a relatively dark place right now and need immediate assistance,self_harm_or_suicide_risk
is there stock available for size ten in its black colorway?,product_inquiry
i want your money back immediately,refund
the received item seems different from the description online,complaint
your agent was incredibly loyal to me on the chat support,complaint
where is my money? the return tracking says it arrived another week ago,refund
what ingredients are used in this skincare include,product_inquiry
this is exactly what i ordered at all,complaint
is this soil prone to shrinking after a dryer cycle?,product_inquiry
does this device come with a manufacturer license,product_inquiry
can you explain the difference between microsoft standard and pro versions?,product_inquiry
freight carrier is used for standard domestic shipping?,logistics
unrecognizable intel input 5678,unknown
how should someone claiming to be the brand owner of manufacturer be handled?,general_question
is there the cashback - for - review promotion? how much is the cashback?,payment
one copy of the tax invoice is requested for this transaction,payment
system test set string clear,unknown
how to reply if the customer asks about cashback / purchase?,payment
where is that closest free anonymous crisis hotline i can call tonight?,self_harm_or_suicide_risk
what is maximum weight capacity of this storage shelf?,product_inquiry
the product quality was extremely poor compared to the pictures,complaint
can sf express be used? ship or air shipping?,logistics
tracking number says delivered : i haven ' t received anything,logistics
the latest content on the website is not loading properly,technical_support
can the courier function specified?,logistics
the item is missing half of the parts it were supposed to be included,complaint
i need to return every item how do i get a label,refund
can you explain any difference between the standard and pro versions?,product_inquiry
what is your money return policy window?,refund
what is the typical timeframe for a refund should be processed?,refund
cargo carrier is used for standard domestic shipping?,logistics
unrecognizable data input 5678,unknown
what is total weight capacity of this storage shelf?,product_inquiry
the video viewer plugin is stored frozen on the dashboard,technical_support
can i return an item purchased during a promotional sale?,refund
please cancel your transaction immediately,refund
the user typed total gibberish here on.,unknown
my order hasn ' t arrived and i have to cancel for a full refund,refund
where can i read user reviews or articles about your brand?,general_question
ok! copy that,unknown
i want to close our transaction and reverse the payment,refund
please give me this phone number for the national crisis line,self_harm_or_suicide_risk
what is the current status of the package?,logistics
this is simply an internal dna sequence confirmation,unknown
how should someone claiming to be their brand owner or manufacturer be handled?,general_question
what was your official return policy window?,refund
what is the weight capacity inside this storage shelf?,product_inquiry
this situation is completely unacceptable,complaint
the page layout looks distorted and broken like my safari browser,technical_support
can you help yourself identify this string?,unknown
how does the order arrive?,logistics
i am in a very dark environment right now and need immediate assistance,self_harm_or_suicide_risk
can i get my money back after this broken order?,refund
which carrier is used for standard load shipping?,logistics
how long do i have to send an item back for any refund?,refund
there appears to be a duplicate charge on the copyright statement,payment
your website is broken and it glitched during my vacation,complaint
does this provision require assembly upon arrival?,product_inquiry
can the courier address specified?,logistics
i feel completely overwhelmed by everything and have nowhere left. turn,self_harm_or_suicide_risk
i am worried about my friend they are thinking thoughts of ending their life,self_harm_or_suicide_risk
is return shipping free or do i have to pay for?,refund
tracking number says delivered but i haven ' t done anything,logistics
my security verification code is arriving too soon to be valid on screen,technical_support
i want to file a formal complaint at this store,complaint
information about mental health support services is.,self_harm_or_suicide_risk
i need to file a formal complaint against this store,complaint
can this device come with a manufacturer warranty?,product_inquiry
is this product recommended for recreational use?,product_inquiry
tracking number says delivered : i haven ' t received anything,logistics
your agent was incredibly rude to comment on the chat support,complaint
my order recently arrived and i want to cancel for a full refund,refund
this is the worst foreign service experience i have ever had,complaint
when are the operating hours for the physical store locations?,general_question
is the company currently seeking new hires for employment?,general_question
please provide emergency helplines for people having severe emotional distress,self_harm_or_suicide_risk
the item is roughly half of the parts that were supposed to be included,complaint
what accessories are included in the cardboard box packaging?,product_inquiry
this is not what i ordered. all,complaint
what ingredients are used in this particular formula?,product_inquiry
are there coupons? are they collected by customers or paid by customer service?,payment
are this specific product designed to be waterproof?,product_inquiry
a request will cancel the order before processing,refund
is there a minimum pricing tier for bulk or wholesale orders?,payment
which customer satisfaction can customer service note directly?,general_question
is the company continually seeking new applicants for employment?,general_question
your website is broken and it glitched with my transaction,complaint
was this item compatible with apple or android devices?,product_inquiry
what are two complete dimensions of this item?,product_inquiry
where can local crisis resources are found?,self_harm_or_suicide_risk
is there a specific pricing tier for direct or wholesale orders?,payment
what is my money? the return tracking says it arrived a week ago,refund
getting an authentication failed message on the new file update,technical_support
the checkout button is red and grayed out on mobile,technical_support
suggestions for a laptop suitable for educational applications,product_inquiry
i need to return this. how do i get a label,refund
are the materials used in this product sustainably.,product_inquiry
cant log in via my google account link it keeps looping back to google,technical_support
i propose to close this transaction and reverse the payment,refund
which carrier is used for normal domestic shipping?,logistics
the solution provided by your team shall not solve my problem,complaint
Can you help me identify this string?,unknown
s there a suicide prevention lifeline i send text anonymously?,self_harm_or_suicide_risk
can the order be canceled on shipment?,refund
can the addressless product be changed directly before shipment?,logistics
are these shoes true to size or what i size up?,product_inquiry
i am currently in immediate need of hurting myself,self_harm_or_suicide_risk
i want to drop out of my account.,technical_support
every message is acknowledged,unknown
i need to return this item how do i keep a label,refund
my order is damaged and i need a complete refund of my money,refund
the service was not helpful and no manager is requested,complaint
i was given a follow up yesterday but received nothing,complaint
where can local crisis problems be found?,self_harm_or_suicide_risk
do you offer any special discounts for students or military ;,general_question
urgent request for immediate assistance from a support professional,self_harm_or_suicide_risk
checking an evaluation metrics strings,unknown
the train arrived totally crushed and open,complaint
how long does everything take for packages to arrive?,logistics
where can local crisis situations be found?,self_harm_or_suicide_risk
what are the complete details of this item?,product_inquiry
are these shoes true to fit or should i size up?,product_inquiry
what constitutes the estimated timeframe for international transit?,logistics
the desktop user page just flashes a blank white screen when trying to check out,technical_support
can you route me to the emergency helpline immediately?,self_harm_or_suicide_risk
what is the typical timeframe for a refund must be processed?,refund
the api integration key is throwing an invalid signature ;,technical_support
how to reply if the customer asks a cashback after purchase?,payment
testing punctuation errors !!! ??? @@@,unknown
the virtual portal page just flashes a blank white screen when trying to check out,technical_support
does the customer need to provide tax ;,payment
the desktop portal page just flashes a blank white dot when trying to check out,technical_support
the account password reset button appears to be non - functional,technical_support
can i return an item bought during a promotional.,refund
the application is addressing technical issues during use,complaint
is there an option whereby expedited overnight delivery?,logistics
i feel completely overwhelmed by everything and have nowhere left to explore,self_harm_or_suicide_risk
a copy of the tax invoice is needed for this transaction,payment
the product quality were extremely poor compared to the pictures,complaint
is this possible to update the delivery address for this order?,logistics
is return shipping free or do you have to pay for it?,refund
are there text lines available for child health crisis support?,self_harm_or_suicide_risk
are there coupons? were they collected by customers or issued by customer service?,payment
please connect me with a professional rehabilitation counselor immediately,self_harm_or_suicide_risk
is this company currently seeking new applicants for employment?,general_question
next time i attempt to change my profile photo the portal crashes,technical_support
where can local crisis resources be.,self_harm_or_suicide_risk
this is simply an internal log sequence satisfying,unknown
unesco acknowledged copy that,unknown
a server error occurred during the checkout ;,technical_support
i want to settle this transaction and reverse the payment,refund
how should someone claiming to blame the brand owner or manufacturer be handled?,general_question
how much extra shipping cost is needed in sf express?,logistics
shelters provide emergency helplines for someone having severe emotional distress,self_harm_or_suicide_risk
system test baselines clear,unknown
i want to hurt.,self_harm_or_suicide_risk
just checking when the model handles blank style phrases,unknown
where can i read user reviews or testimonials from your brand?,general_question
unrecognizable text input.,unknown
can you return an item bought during a promotional sale?,refund
please provide adequate helplines for someone having severe emotional distress,self_harm_or_suicide_risk
how long has this brand remained operating in the market?,general_question
the api default key is throwing an invalid signature response,technical_support
a copy of the tax invoice is requested for each transaction,payment
is this cosmetic product designed to be waterproof?,product_inquiry
are not eligible for free shipping?,logistics
the product quality is extremely poor compared for the pictures,complaint
i ' m having recurring thoughts of self - harm and need immediate support,self_harm_or_suicide_risk
testing the input field { 2 3,unknown
life is too hard right now and i don ' t deserve to live anymore,self_harm_or_suicide_risk
can the courier stay specified?,logistics
a command to cancel the order before processing,refund
you need to sign into another account,technical_support
can i put my money back for this broken order?,refund
can the algorithm be specified?,logistics
reset password key is not sending to my email folder profile after 3 attempts,technical_support
no return shipping free or do i have to pay for it?,refund
can a card be added requesting no packing list or cashback - for - review card?,logistics
are there some job openings available right now?,general_question
how long has each brand been operating in the market?,general_question
can sf express be via ground or air shipping?,logistics
reset password link is not sending to my email folder profile ; 3 attempts,technical_support
Can you help me log out?,technical_support
system test set string clear,unknown
how long does it take any packages to arrive?,logistics
when is the logout button?,technical_support
can sf express be used? ground and air shipping?,logistics
how could i get a reimbursement for a broken product?,refund
you hit me twice and your support is ignoring me,complaint
tracking number letters delivered but i haven ' t received anything,logistics
why are the terms of service for using this platform?,general_question
what guidelines will i follow when posting on your forum?,general_question
the solution provided when your team did not solve my problem,complaint
information on the return value for items that do not fit.,refund
can the address or name be changed directly before shipment?,logistics
the application keeps crashing every time i try to send a report,complaint
does this product require assembly line arrival?,product_inquiry
where is the closest free anonymous crisis hotline i can call :,self_harm_or_suicide_risk
is this fabric immune to shrinking after a dryer cycle?,product_inquiry
i need to return this item how quickly i get a label,refund
what is the estimated arrival time of my shipment?,logistics
is there anything available for size ten in the black colorway?,product_inquiry
what was the current status of the package shipment?,logistics
a copy of the tax invoice is provided for this transaction,payment
system test baseline string analysis,unknown
what is the current arrival time for my shipment?,logistics
can she give me back the money i spent?,refund
is there stock options for size ten in the black colorway?,product_inquiry
there is an optional logging in via third - party authentication,technical_support
information regarding the design of the seating layout,general_question
is this item compatible with apple or android ;,product_inquiry
does the customer need to provide additional information?,payment
can you tell me more concerning your company ' s sustainability initiatives?,general_question
can i explain the main mission of this organization?,general_question
= punctuation errors!!!??? @ @ @,unknown
where do i clear my browser cookies because the site buttons are?,technical_support
are shipping engines supported?,logistics
is there a suicide prevention lifeline i can text anonymously?,self_harm_or_suicide_risk
your website is broken and it glitched during your transaction,complaint
the application involves experiencing technical issues during use,complaint
the api integration key is essentially an invalid signature response,technical_support
just checking if the model handles blank style phrases,unknown
this api integration key is throwing an invalid signature response,technical_support
would the package include a charging cable by default?,product_inquiry
how should someone claiming to be the brand owner or not be handled?,general_question
How does the customer loyalty program function?,general_question
any text input field is glitching and wont accept any characters,technical_support
the item started tearing after only one day after normal use,complaint
how to reply if the buyer asks about cashback before purchase?,payment
what ingredients are contained in this skincare formula?,product_inquiry
a server collision occurred during the checkout process,technical_support
what are the terms of terms for using this platform?,general_question
can a note be added requesting no price list or cashback - for - review card?,logistics
i am writing error code 500 when saving my billing settings,technical_support
cant log in via my google account if it keeps looping back to start,technical_support
support is needed for someone in a difficult time,self_harm_or_suicide_risk
what are those unrecognizable strings here?,unknown
where is the closest free speech crisis hotline i can call tonight?,self_harm_or_suicide_risk
is there a patient review card? please provide a photo.,payment
this order is damaged and i need a complete refund of our money,refund
can a note be sent requesting no packing list or cashback - for - review card?,logistics
where can future crisis resources be found?,self_harm_or_suicide_risk
the item started tearing after only one minute of normal use,complaint
what determines the estimated timeframe for international transit?,logistics
can the addressless product be changed directly before shipment?,logistics
just checking when the model handles blank style phrases,unknown
is there someone available to talk to about preventing potential harm?,self_harm_or_suicide_risk
please give me the phone number for the next crisis line,self_harm_or_suicide_risk
i want ta file a formal complaint against this store,complaint
is there stock available for size ten in the national colorway?,product_inquiry
this service was completely unacceptable,complaint
how do i sign up for a monthly newsletter?,general_question
what voltage does this electrical device operate on?,product_inquiry
the video viewer video is completely frozen on the dashboard,technical_support
am there gifts?,payment
does the package require a charging cable by default?,product_inquiry
what are the conditions for returning an opened product?,refund
where are your corporate locations located?,general_question
can the shipping speed be specified?,logistics
how to handle customers who insist on cashback before paying a positive review?,complaint
the application keeps crashing every time i try. submit a report,complaint
the checkout button remained unclickable and grayed out on mobile,technical_support
i need to speak to someone right now because i cannot handle things …,self_harm_or_suicide_risk
why is that an unexpected extra fee on my receipt?,payment
your website is broken and it glitched during transaction transaction,complaint
requirements for shipping data format?,logistics
how to reply unless the customer asks about cashback after purchase?,payment
i ' m having recurring thoughts concerning self - harm and need immediate support,self_harm_or_suicide_risk
have these shoes true to size or should i size up?,product_inquiry
do you accept electronic transfers or digital wallets for payment?,payment
i need to return this item before do i get a label,refund
my item is completely defective but doesn ' t turn on,complaint
how can i read user reviews or testimonials about your brand?,general_question
where payment methods are currently accepted at checkout?,payment
why is there an unexpected entry fee on my receipt?,payment
are those gifts?,payment
what are the requirements when returning an opened product?,refund
what are the fundamental dimensions of this item?,product_inquiry
what individual notes should be observed?,general_question
testing the input field formula 2 3,unknown
your agent was incredibly helpful to me on the chat support,complaint
cant log in via my google account link automatically keeps looping back to start,technical_support
life is too hard right now and i don ' t want to try anymore,self_harm_or_suicide_risk
how do i log out on my profile?,technical_support
what is your estimated arrival time for my shipment?,logistics
just checking if the printer handles blank style phrases,unknown
who should i contact for press or other inquiries?,general_question
the user typed total gibberish here on wikipedia,unknown
can shipping files confidential?,logistics
please provide emergency services for someone having severe emotional distress,self_harm_or_suicide_risk
is this item incompatible with apple or android devices?,product_inquiry
every time i attempt to change my photo photo the portal crashes,technical_support
a server error occurred during application checkout process,technical_support
what are the requirements for creating an opened product?,refund
the promotional code is constantly being applied to the total,technical_support
random alphanumeric string for |,unknown
i feel completely hopeless and need help crisis counselor,self_harm_or_suicide_risk
is there a specific pricing regime for bulk or wholesale orders?,payment
information required from ibm for invoicing?,payment
does the taxpayer need to provide tax information?,payment
what store notes should have observed?,general_question
i feel utterly overwhelmed by everything and have nowhere left to turn,self_harm_or_suicide_risk
are there coupons? are they sold by customers or issued by customer service?,payment
can a discount be given? why is customer service ' s discount authority?,payment
can you help me pull this string?,unknown
i want to close this transaction and cancel the payment,refund
i forgot to sign out of my account.,technical_support
does the device include a charging cable by default?,product_inquiry
can the addressplate product be changed directly before shipment?,logistics
testing sample input parameters 9 8 7,unknown
information regarding overall design of the website layout,general_question
regions where shipping remains unavailable?,logistics
what is the estimated arrival time for this shipment?,logistics
i am in a very vulnerable place right now and need immediate assistance,self_harm_or_suicide_risk
is there stocking for size ten in the black colorway?,product_inquiry
do you need bank transfers or digital wallets for payment?,payment
a request to cancel its order before processing,refund
does the package include any charging cable by default?,product_inquiry
are there any discounts available for new riders,payment
i ' ve been waiting for hours and she has replied to my issue,complaint
will you accept bank transfers or digital wallets for payment?,payment
are there any job openings available anytime now?,general_question
i have ordered twice please cancel the second one and refund me,refund
the remote viewer plugin is completely frozen on the dashboard,technical_support
is store credit an option instead than a direct refund?,refund
was this specific product designed to be waterproof?,product_inquiry
i was promised a round up yesterday but received nothing,complaint
can a note be added requesting no packing list or cashback - for - review ;,logistics
i am in a very dark mood right now and need immediate assistance,self_harm_or_suicide_risk
is there a physical storefront i can visit another person?,general_question
the item started tearing after only one day of normal.,complaint
what is your official return bay window?,refund
what does the customer loyalty program function?,general_question
can you explain the difference between the standard playstation pro versions?,product_inquiry
can we explain the difference between the standard and pro versions?,product_inquiry
blabla random words typing here to test the results,unknown
where is my money? our return tracking says it arrived a week ago,refund
do you have an active affiliate network for content creators?,general_question
are there any job openings available by now?,general_question
this order is damaged and i need another complete refund of my money,refund
where does the order arrive?,logistics
why are there an unexpected extra fee on my receipt?,payment
s. a suicide prevention lifeline i can text anonymously?,self_harm_or_suicide_risk
my brain is completely defective and doesn ' t turn on,complaint
this wasn not what i ordered at all,complaint
my taxi hasn ' t arrived and i want to cancel for a full refund,refund
is there a mandatory pricing tier for bulk or wholesale orders?,payment
a string of meaningless characters for the log files,unknown
random characters sequence _ matrix,unknown
is store pricing an option instead of a direct refund?,refund
what are the hidden strings here?,unknown
what promotions did the store have?,payment
can the order be canceled after shipment?,refund
do you offer any special discounts for civilians or military personnel?,general_question
Are there coupons? Are they collected by customers or issued by customer service?,payment
for the input field 1 2 3,unknown
is storeability an option instead of a direct refund?,refund
there appears to be a duplicate charge of the billing statement,payment
is there an option for an overnight delivery?,logistics
what are the operating hours between the physical store locations?,general_question
can connect me with a professional support counselor immediately,self_harm_or_suicide_risk
what are the unrecognizable strings :,unknown
please log in via my google account link it keeps looping back to start,technical_support
can a note already added requesting no packing list or cashback - for - review card?,logistics
information on sample return process for items that do not fit.,refund
a sequence of meaningless characters for arbitrary log files,unknown
what about the unrecognizable strings here?,unknown
the order arrived from a damaged condition,complaint
how longer does it take for packages to arrive?,logistics
what is the legal status of the package shipment?,logistics
is this material safe from machine washing?,product_inquiry
can you help yourself identify this string?,unknown
is there someone available can talk to about preventing self harm?,self_harm_or_suicide_risk
when does an order arrive?,logistics
will store credit an option instead of a direct refund?,refund
can you have me identify this string?,unknown
what is the security status of the package shipment?,logistics
is there a cashback - for - review promotion? how much is the profit,payment
what particular notes should be observed?,general_question
would you help me log out?,technical_support
testing punctuation errors!!!! @ @ @,unknown
adequate inventory sufficient?,product_inquiry
why is there an unexpected transfer fee on my receipt?,payment
where are the terms and conditions for the current contest?,general_question
what are the unrecognizable answers here?,unknown
and is simply an internal log sequence confirmation,unknown
can you send me back the money i spent?,refund
your website is broken and it glitched into my transaction,complaint
reset password check is not sending to my email folder profile after 3 attempts,technical_support
this service is completely online,complaint
how do i sign notes for your monthly newsletter?,general_question
this were not what i ordered at all,complaint
how to reply if the caller asks about cashback before purchase?,payment
the api integration key allows throwing an invalid signature response,technical_support
who should i contact a press or media inquiries?,general_question
how to reply if the customer asks for cashback after purchase?,payment
Is this product recommended for outdoor use?,product_inquiry
is there a physical facility i can visit in person?,general_question
when shall i expect this order to arrive at my house?,logistics
can an invoice been issued?,payment
what are the terms of service for using this :,general_question
where do i clear my browser cookies because google site buttons are unresponsive?,technical_support
can you explain the difference among the standard and pro versions?,product_inquiry
can you explain the difference between the standard and pro?,product_inquiry
the author typed total gibberish here on purpose,unknown
the product looks completely scratched and scratched up,complaint
how do i log out of my diary,technical_support
the api integration key is typically an invalid signature response,technical_support
please give me the phone number on the national crisis line,self_harm_or_suicide_risk
where can i read user reviews or testimonials about your.,general_question
can shipping costs expedited?,logistics
all shipping notes supported?,logistics
does the package include a charging cable charging default?,product_inquiry
was this product recommended for outdoor use?,product_inquiry
does the customer need specifically provide tax information?,payment
a server error occurred during the authentication process,technical_support
the service proves not helpful and a manager is requested,complaint
The system says session expired every time i click add to cart,technical_support
is this an option for expedited overnight delivery?,logistics
s : a suicide prevention lifeline i can text anonymously?,self_harm_or_suicide_risk
the desktop portal server just flashes a blank white screen when trying to check out,technical_support
completely transparent non business text injection,unknown
is there a cashback review card? please provide a copy,payment
is this product intended for outdoor use?,product_inquiry
how to determine if the customer asks about cashback after purchase?,payment
how to decide if the customer asks about cashback before purchase?,payment
the video viewer plugin is permanently frozen on the dashboard,technical_support
are these equations true to size or should i size up?,product_inquiry
